date , max_temp , min_temp , weather , wind_dir , wind_force
2012-01-28 , 6 , 3 , 小雨 , 北风 , 微风
2012-01-29 , 6 , 3 , 小雨 , 北风 , 微风
2012-01-30 , 6 , 2 , 小雨~阴 , 东北风 , 微风
2012-01-31 , 8 , 1 , 多云 , 东北风 , 微风
2012-02-01 , 7 , 1 , 阴 , 北风 , 3-4级
2012-02-02 , 5 , 1 , 阴~多云 , 北风 , 3-4级
2012-02-03 , 6 , 1 , 晴~多云 , 北风 , 微风
2012-02-04 , 9 , 4 , 多云~小雨 , 东北风 , 微风
2012-02-05 , 10 , 4 , 阴~中雨 , 东风 , 微风
2012-02-06 , 7 , 0 , 中到大雨~小到中雨 , 北风 , 4-5级
2012-02-07 , 4 , -2 , 阴~多云 , 北风 , 4-5级~微风
2012-02-08 , 5 , -1 , 晴~多云 , 北风 , 微风
2012-02-09 , 5 , 2 , 多云~小雨 , 东风 , 微风
2012-02-10 , 4 , 1 , 雨夹雪~小雨 , 无持续风向 , 微风
2012-02-11 , 7 , 2 , 阴~小雨 , 北风 , 微风
2012-02-12 , 8 , 4 , 小雨 , 东北风 , 微风
2012-02-13 , 10 , 5 , 小雨 , 东风 , 微风
2012-02-14 , 7 , 4 , 小雨~中雨 , 东北风 , 微风
2012-02-15 , 5 , 2 , 小雨 , 北风 , 4-5级
2012-02-16 , 5 , 1 , 小雨~阴 , 东北风 , 微风
2012-02-17 , 8 , 1 , 阴~多云 , 北风 , 微风
2012-02-18 , 7 , 0 , 多云 , 北风 , 微风
2012-02-19 , 8 , 1 , 晴~多云 , 东风 , 微风
2012-02-20 , 10 , 5 , 多云~小雨 , 东北风 , 微风
2012-02-21 , 12 , 6 , 小雨~小到中雨 , 东北风 , 微风
2012-02-22 , 13 , 8 , 中到大雨 , 东风 , 微风
2012-02-23 , 11 , 6 , 小到中雨~小雨 , 东北风 , 微风
2012-02-24 , 6 , 2 , 阴 , 东北风 , 微风
2012-02-25 , 5 , 2 , 小雨~阴 , 东北风 , 3-4级
2012-02-26 , 4 , 0 , 阴 , 北风 , 微风
2012-02-27 , 6 , 2 , 小雨 , 北风 , 微风
2012-02-28 , 5 , 2 , 雨夹雪~阴 , 东北风~东南风 , 3-4级
2012-02-29 , 9 , 6 , 小雨 , 东风 , 微风
2012-03-01 , 9 , 6 , 小雨~中雨 , 东风 , 微风
2012-03-02 , 8 , 4 , 中到大雨~大雨 , 东风 , 微风
2012-03-03 , 8 , 6 , 中雨 , 东北风 , 微风
2012-03-04 , 9 , 6 , 大雨 , 东北风 , 微风
2012-03-05 , 8 , 5 , 中雨~小雨 , 北风~东北风 , 微风
2012-03-06 , 12 , 6 , 阴~小到中雨 , 东北风 , 微风
2012-03-07 , 7 , 5 , 中雨 , 东北风 , 微风
2012-03-08 , 6 , 3 , 中雨~小到中雨 , 东北风 , 微风
2012-03-09 , 6 , 2 , 小雨~阴 , 东北风 , 微风
2012-03-10 , 9 , 3 , 多云 , 东北风 , 微风
2012-03-11 , 9 , 1 , 多云 , 东风 , 微风
2012-03-12 , 12 , 4 , 晴~多云 , 东北风 , 微风
2012-03-13 , 13 , 5 , 多云 , 东风 , 微风
2012-03-14 , 16 , 7 , 多云~阵雨 , 东南风 , 微风
2012-03-15 , 15 , 8 , 阵雨~小到中雨 , 东南风~南风 , 微风
2012-03-16 , 20 , 11 , 多云 , 东风 , 微风
2012-03-17 , 17 , 8 , 阵雨~小到中雨 , 无持续风向 , 微风
2012-03-18 , 12 , 8 , 阴~阵雨 , 东北风 , 微风
2012-03-19 , 10 , 8 , 小到中雨~小雨 , 东北风 , 微风
2012-03-20 , 10 , 6 , 小雨~阴 , 东北风~东南风 , 微风
2012-03-21 , 15 , 9 , 多云 , 东北风 , 微风
2012-03-22 , 22 , 8 , 阵雨~大雨 , 东南风~北风 , 微风~4-5级
2012-03-23 , 14 , 5 , 小到中雨~多云 , 北风 , 4-5级
2012-03-24 , 17 , 5 , 晴 , 北风 , 微风
2012-03-25 , 21 , 10 , 晴 , 西南风 , 微风
2012-03-26 , 23 , 10 , 晴 , 南风 , 微风
2012-03-27 , 23 , 10 , 晴 , 东风 , 微风
2012-03-28 , 26 , 13 , 晴~多云 , 东风~南风 , 微风
2012-03-29 , 22 , 11 , 阵雨 , 东风 , 微风
2012-03-30 , 16 , 8 , 大雨~小雨 , 北风 , 4-5级~5-6级
2012-03-31 , 19 , 7 , 多云 , 北风 , 微风
2012-04-12 , 19 , 13 , 大雨转小雨 , 东风 , 小于3级
2012-04-13 , 22 , 13 , 阴转阵雨 , 东南风 , 小于3级
2012-04-14 , 20 , 13 , 阵雨 , 东南风 , 小于3级
2012-04-15 , 22 , 12 , 阵雨转多云 , 东北风 , 小于3级
2012-04-16 , 24 , 13 , 多云转阴 , 东风 , 小于3级
2012-04-17 , 20 , 14 , 阵雨转中雨 , 东风 , 小于3级
2012-04-18 , 22 , 13 , 阵雨转小到中雨 , 南风 , 小于3级
2012-04-19 , 25 , 15 , 多云转阵雨 , 北风 , 小于3级
2012-04-20 , 27 , 16 , 雷阵雨转中到大雨 , 西南风 , 3-4级
2012-04-21 , 28 , 13 , 多云转晴 , 西北风 , 小于3级
2012-04-22 , 29 , 16 , 晴转多云 , 西风 , 小于3级
2012-04-23 , 29 , 18 , 多云转雷阵雨 , 东南风 , 4-5级转3-4级
2012-04-24 , 23 , 17 , 暴雨转小雨 , 南风 , 3-4级转4-5级
2012-04-25 , 27 , 16 , 多云转晴 , 西北风 , 小于3级
2012-04-26 , 29 , 15 , 晴转多云 , 东风 , 小于3级
2012-04-27 , 29 , 16 , 多云转雷阵雨 , 南风 , 小于3级
2012-04-28 , 25 , 19 , 中雨 , 东风 , 小于3级
2012-04-29 , 25 , 18 , 阵雨转雷阵雨 , 西南风 , 小于3级
2012-04-30 , 22 , 18 , 暴雨转大雨 , 东风 , 小于3级
2012-05-01 , 26 , 17 , 阴转多云 , 北风 , 小于3级
2012-05-02 , 28 , 17 , 多云 , 西北风 , 3-4级转小于3级
2012-05-03 , 25 , 18 , 阵雨转多云 , 北风 , 小于3级
2012-05-04 , 31 , 19 , 多云转晴 , 东风 , 小于3级
2012-05-05 , 33 , 20 , 晴 , 南风 , 小于3级
2012-05-06 , 33 , 20 , 晴转多云 , 西南风 , 小于3级
2012-05-07 , 28 , 20 , 大雨 , 北风 , 3-4级
2012-05-08 , 28 , 19 , 多云 , 西北风 , 小于3级
2012-05-09 , 27 , 17 , 多云 , 东北风 , 小于3级
2012-05-10 , 28 , 17 , 多云转晴 , 东风 , 小于3级
2012-05-11 , 30 , 18 , 多云转阴 , 东风 , 小于3级
2012-05-12 , 24 , 20 , 暴雨 , 南风 , 3-4级
2012-05-13 , 23 , 19 , 阴转中雨 , 东风 , 小于3级
2012-05-14 , 27 , 18 , 阵雨转多云 , 西北风 , 小于3级
2012-05-15 , 28 , 17 , 多云 , 南风 , 小于3级
2012-05-16 , 31 , 19 , 多云转晴 , 西南风 , 小于3级
2012-05-17 , 30 , 20 , 晴转多云 , 西南风 , 小于3级
2012-05-18 , 25 , 20 , 阵雨转大雨 , 南风 , 小于3级
2012-05-19 , 23 , 16 , 阵雨转阴 , 东风 , 小于3级
2012-05-20 , 24 , 17 , 阴转多云 , 东风 , 小于3级
2012-05-21 , 26 , 17 , 多云转晴 , 东风 , 小于3级
2012-05-22 , 25 , 17 , 多云转阵雨 , 东风 , 小于3级
2012-05-23 , 23 , 18 , 中雨 , 东南风 , 小于3级
2012-05-24 , 22 , 19 , 中雨 , 西风 , 小于3级
2012-05-25 , 24 , 18 , 小雨 , 南风 , 小于3级
2012-05-26 , 28 , 17 , 多云 , 西南风 , 小于3级
2012-05-27 , 29 , 18 , 晴转多云 , 东风 , 小于3级
2012-05-28 , 29 , 19 , 多云 , 东风 , 小于3级
2012-05-29 , 25 , 20 , 暴雨转大雨 , 东风 , 3-4级转小于3级
2012-05-30 , 24 , 18 , 小雨转多云 , 东北风 , 小于3级
2012-05-31 , 25 , 18 , 阴转阵雨 , 东风 , 小于3级
2012-06-01 , 25 , 19 , 中雨转阵雨 , 东风 , 小于3级
2012-06-02 , 25 , 17 , 阴转多云 , 东风 , 小于3级
2012-06-03 , 27 , 19 , 多云转阴 , 东风 , 小于3级
2012-06-04 , 28 , 20 , 小雨转多云 , 东风 , 小于3级
2012-06-05 , 27 , 21 , 阵雨 , 东风 , 小于3级
2012-06-06 , 27 , 22 , 阵雨 , 南风 , 小于3级
2012-06-07 , 30 , 23 , 阵雨 , 西南风 , 小于3级
2012-06-08 , 32 , 23 , 多云转阴 , 南风 , 小于3级
2012-06-09 , 30 , 24 , 阴转阵雨 , 南风 , 小于3级
2012-06-10 , 29 , 24 , 雷阵雨转中雨 , 西北风 , 小于3级
2012-06-11 , 30 , 22 , 阴转多云 , 西南风 , 小于3级
2012-06-12 , 32 , 23 , 阴转多云 , 东风 , 小于3级
2012-06-13 , 33 , 23 , 多云 , 东北风 , 小于3级
2012-06-14 , 30 , 22 , 阵雨转多云 , 东南风 , 小于3级
2012-06-15 , 30 , 23 , 多云 , 东风 , 小于3级
2012-06-16 , 27 , 23 , 多云转阵雨 , 东风 , 小于3级
2012-06-17 , 25 , 22 , 中雨转中到大雨 , 东风 , 小于3级
2012-06-18 , 28 , 21 , 阵雨转阴 , 西南风 , 小于3级
2012-06-19 , 28 , 21 , 阴转多云 , 东北风 , 小于3级
2012-06-20 , 29 , 22 , 阴转多云 , 东风 , 小于3级
2012-06-21 , 29 , 23 , 多云转中雨 , 东风 , 小于3级
2012-06-22 , 23 , 20 , 大到暴雨 , 西南风 , 小于3级
2012-06-23 , 26 , 21 , 大雨 , 西北风 , 小于3级
2012-06-24 , 30 , 24 , 阴转阵雨 , 东南风 , 小于3级
2012-06-25 , 27 , 24 , 中雨转暴雨 , 西南风 , 小于3级
2012-06-26 , 27 , 23 , 暴雨 , 西北风 , 小于3级
2012-06-27 , 28 , 23 , 阵雨 , 东风 , 小于3级
2012-06-28 , 33 , 25 , 多云 , 东风 , 小于3级
2012-06-29 , 34 , 26 , 多云转雷阵雨 , 西南风 , 小于3级
2012-06-30 , 36 , 27 , 雷阵雨转多云 , 西北风 , 小于3级
2012-07-01 , 36 , 26 , 晴转多云 , 西南风 , 3-4级
2012-07-02 , 36 , 27 , 晴转多云 , 西南风 , 小于3级
2012-07-03 , 37 , 27 , 晴转多云 , 西南风 , 小于3级
2012-07-04 , 38 , 28 , 晴转多云 , 西南风 , 小于3级
2012-07-05 , 37 , 29 , 晴转雷阵雨 , 西南风 , 小于3级
2012-07-06 , 36 , 28 , 多云转雷阵雨 , 西南风 , 3-4级转小于3级
2012-07-07 , 36 , 28 , 多云转雷阵雨 , 西南风 , 小于3级
2012-07-08 , 37 , 28 , 多云 , 东风 , 小于3级
2012-07-09 , 37 , 28 , 多云 , 西南风 , 小于3级
2012-07-10 , 36 , 28 , 多云转雷阵雨 , 西南风 , 小于3级
2012-07-11 , 36 , 28 , 雷阵雨 , 西南风 , 小于3级
2012-07-12 , 36 , 29 , 多云转雷阵雨 , 西北风 , 小于3级
2012-07-13 , 32 , 26 , 雷阵雨转大雨 , 东风 , 小于3级
2012-07-14 , 30 , 25 , 暴雨转大雨 , 西北风 , 小于3级
2012-07-15 , 29 , 24 , 阵雨转中雨 , 东风 , 小于3级
2012-07-16 , 31 , 25 , 阵雨 , 东风 , 小于3级
2012-07-17 , 31 , 25 , 大雨转阵雨 , 西北风 , 小于3级
2012-07-18 , 32 , 25 , 阴转雷阵雨 , 西北风 , 小于3级
2012-07-19 , 34 , 27 , 多云转雷阵雨 , 东风 , 小于3级
2012-07-20 , 36 , 26 , 多云转晴 , 西北风 , 小于3级
2012-07-21 , 36 , 26 , 晴转多云 , 西南风 , 小于3级
2012-07-22 , 36 , 28 , 晴转多云 , 东南风 , 小于3级
2012-07-23 , 36 , 27 , 晴转多云 , 东南风 , 3-4级
2012-07-24 , 36 , 28 , 晴转多云 , 东南风 , 小于3级
2012-07-25 , 35 , 26 , 晴转多云 , 东风 , 小于3级
2012-07-26 , 36 , 27 , 多云转雷阵雨 , 东风 , 小于3级
2012-07-27 , 36 , 27 , 晴转多云 , 南风 , 小于3级
2012-07-28 , 37 , 27 , 晴转多云 , 东风 , 小于3级
2012-07-29 , 37 , 28 , 晴转多云 , 东南风 , 小于3级
2012-07-30 , 37 , 28 , 晴转多云 , 东风 , 小于3级
2012-07-31 , 34 , 27 , 多云 , 东风 , 3-4级
2012-08-01 , 31 , 26 , 中雨转暴雨 , 东风 , 5-6级
2012-08-02 , 30 , 25 , 暴雨 , 东北风 , 6-7级
2012-08-03 , 33 , 27 , 阵雨转阴 , 东风 , 小于3级
2012-08-04 , 33 , 26 , 多云转阵雨 , 东风 , 3-4级
2012-08-05 , 32 , 26 , 多云转阵雨 , 西北风 , 小于3级
2012-08-06 , 31 , 26 , 阵雨转暴雨 , 北风 , 小于3级转6-7级
2012-08-07 , 29 , 25 , 暴雨 , 北风 , 7-8级转8-9级
2012-08-08 , 29 , 24 , 大雨 , 东南风 , 6-7级转4-5级
2012-08-09 , 31 , 25 , 中雨转大雨 , 南风 , 小于3级
2012-08-10 , 34 , 27 , 中雨 , 东北风 , 小于3级
2012-08-11 , 34 , 26 , 阵雨转雷阵雨 , 南风 , 小于3级
2012-08-12 , 35 , 26 , 多云转雷阵雨 , 东风 , 小于3级
2012-08-13 , 35 , 27 , 雷阵雨转多云 , 东风 , 小于3级
2012-08-14 , 38 , 28 , 多云转晴 , 东风 , 小于3级
2012-08-15 , 38 , 29 , 雷阵雨转多云 , 西北风 , 小于3级
2012-08-16 , 36 , 27 , 多云 , 东风 , 小于3级
2012-08-17 , 36 , 28 , 晴转多云 , 南风 , 小于3级
2012-08-18 , 37 , 28 , 多云 , 西风 , 小于3级
2012-08-19 , 35 , 26 , 多云 , 西风 , 小于3级
2012-08-20 , 34 , 26 , 雷阵雨转多云 , 西北风 , 小于3级
2012-08-21 , 29 , 25 , 雷阵雨转阵雨 , 西风 , 小于3级
2012-08-22 , 28 , 22 , 阵雨 , 西北风 , 4-5级
2012-08-23 , 29 , 21 , 阵雨转中雨 , 西北风 , 小于3级
2012-08-24 , 30 , 24 , 多云转雷阵雨 , 北风 , 小于3级
2012-08-25 , 30 , 25 , 阵雨转中雨 , 东北风 , 3-4级
2012-08-26 , 30 , 25 , 阵雨转中雨 , 东北风 , 小于3级转5-6级
2012-08-27 , 32 , 25 , 阵雨转多云 , 西北风 , 4-5级转3-4级
2012-08-28 , 30 , 25 , 阵雨转中雨 , 东风 , 小于3级
2012-08-29 , 34 , 25 , 多云 , 西北风 , 3-4级
2012-08-30 , 34 , 25 , 多云 , 东风 , 小于3级
2012-08-31 , 33 , 25 , 多云转晴 , 东风 , 小于3级
2012-09-01 , 32 , 25 , 多云 , 南风 , 小于3级
2012-09-02 , 30 , 23 , 多云转大雨 , 西南风 , 小于3级
2012-09-03 , 26 , 23 , 中雨 , 北风 , 小于3级
2012-09-04 , 23 , 17 , 阵雨 , 南风 , 小于3级
2012-09-05 , 26 , 19 , 阴 , 西北风 , 小于3级
2012-09-06 , 29 , 23 , 阵雨 , 东风 , 小于3级
2012-09-07 , 31 , 24 , 阴转多云 , 西南风 , 小于3级
2012-09-08 , 29 , 24 , 多云转中雨 , 东风 , 小于3级
2012-09-09 , 26 , 21 , 阵雨转小雨 , 西北风 , 小于3级
2012-09-10 , 29 , 23 , 阴转多云 , 东风 , 小于3级
2012-09-11 , 32 , 24 , 多云转阵雨 , 东风 , 小于3级
2012-09-12 , 24 , 19 , 大雨转中雨 , 北风 , 4-5级
2012-09-13 , 23 , 17 , 小雨转阴 , 西风 , 3-4级
2012-09-14 , 25 , 17 , 多云转晴 , 西北风 , 小于3级
2012-09-15 , 26 , 18 , 多云转阴 , 北风 , 3-4级转5-6级
2012-09-16 , 27 , 18 , 多云 , 北风 , 4-5级转3-4级
2012-09-17 , 27 , 18 , 晴 , 西北风 , 小于3级
2012-09-18 , 28 , 17 , 多云 , 西北风 , 小于3级
2012-09-19 , 29 , 18 , 多云 , 东北风 , 小于3级
2012-09-20 , 27 , 18 , 多云转阵雨 , 东风 , 小于3级
2012-09-21 , 24 , 20 , 中雨转小雨 , 南风 , 小于3级
2012-09-22 , 25 , 19 , 阴转多云 , 东北风 , 小于3级
2012-09-23 , 27 , 18 , 阴转多云 , 东风 , 小于3级
2012-09-24 , 28 , 18 , 多云 , 东风 , 小于3级
2012-09-25 , 27 , 19 , 多云 , 东风 , 小于3级
2012-09-26 , 26 , 20 , 多云转阴 , 东风 , 小于3级
2012-09-27 , 27 , 21 , 多云转阴 , 东风 , 小于3级
2012-09-28 , 23 , 14 , 阴转多云 , 北风 , 4-5级
2012-09-29 , 25 , 13 , 晴 , 西北风 , 3-4级转小于3级
2012-09-30 , 26 , 13 , 晴转多云 , 西北风 , 小于3级
2012-10-01 , 25 , 13 , 晴转多云 , 南风 , 小于3级
2012-10-02 , 26 , 15 , 晴转多云 , 北风 , 小于3级
2012-10-03 , 26 , 15 , 多云 , 西风 , 小于3级
2012-10-04 , 26 , 16 , 晴转多云 , 南风 , 小于3级
2012-10-05 , 26 , 19 , 小雨转多云 , 北风 , 小于3级
2012-10-06 , 26 , 17 , 晴转多云 , 东北风 , 小于3级
2012-10-07 , 26 , 18 , 多云 , 东风 , 小于3级
2012-10-08 , 25 , 18 , 多云 , 北风 , 小于3级
2012-10-09 , 26 , 17 , 晴转多云 , 西北风 , 小于3级
2012-10-10 , 24 , 15 , 晴转多云 , 西北风 , 小于3级
2012-10-11 , 24 , 14 , 晴转多云 , 东风 , 小于3级
2012-10-12 , 24 , 16 , 多云 , 东风 , 小于3级
2012-10-13 , 24 , 19 , 阴转多云 , 东风 , 小于3级
2012-10-14 , 25 , 18 , 阴转多云 , 东北风 , 小于3级
2012-10-15 , 27 , 18 , 多云转阴 , 东风 , 小于3级
2012-10-16 , 22 , 15 , 小雨转阴 , 北风 , 3-4级转4-5级
2012-10-17 , 21 , 11 , 晴转多云 , 西北风 , 3-4级转小于3级
2012-10-18 , 23 , 11 , 晴 , 东南风 , 小于3级
2012-10-19 , 26 , 15 , 多云 , 北风 , 小于3级
2012-10-20 , 29 , 18 , 多云转阴 , 北风 , 小于3级
2012-10-21 , 25 , 17 , 小雨 , 东南风 , 小于3级
2012-10-22 , 22 , 12 , 多云转晴 , 西北风 , 4-5级转小于3级
2012-10-23 , 24 , 12 , 晴转阴 , 西南风 , 小于3级
2012-10-24 , 26 , 15 , 阴转多云 , 东北风 , 小于3级
2012-10-25 , 28 , 17 , 多云 , 东北风 , 小于3级
2012-10-26 , 25 , 19 , 多云转阴 , 北风 , 小于3级
2012-10-27 , 23 , 17 , 多云 , 西北风 , 小于3级
2012-10-28 , 22 , 17 , 多云转小雨 , 东风 , 小于3级
2012-10-29 , 18 , 14 , 中雨转小雨 , 西北风 , 4-5级转小于3级
2012-10-30 , 16 , 10 , 阴转多云 , 东北风 , 小于3级
2012-10-31 , 18 , 9 , 多云转晴 , 西北风 , 小于3级
2012-11-01 , 20 , 10 , 多云 , 西北风 , 小于3级
2012-11-02 , 23 , 12 , 多云转阵雨 , 东北风 , 小于3级
2012-11-03 , 18 , 11 , 中雨转多云 , 西北风 , 4-5级转3-4级
2012-11-04 , 18 , 8 , 晴 , 西北风 , 3-4级
2012-11-05 , 18 , 7 , 晴 , 北风 , 小于3级
2012-11-06 , 18 , 7 , 晴 , 东北风 , 小于3级
2012-11-07 , 16 , 10 , 小雨 , 北风 , 小于3级
2012-11-08 , 16 , 10 , 中雨转大雨 , 西北风 , 小于3级
2012-11-09 , 16 , 13 , 中雨 , 东风 , 小于3级
2012-11-10 , 15 , 9 , 阴转多云 , 西北风 , 4-5级
2012-11-11 , 16 , 5 , 晴转多云 , 西南风 , 3-4级转小于3级
2012-11-12 , 19 , 6 , 晴转多云 , 西南风 , 小于3级
2012-11-13 , 16 , 7 , 晴转多云 , 北风 , 小于3级
2012-11-14 , 16 , 7 , 多云转阴 , 东南风 , 小于3级
2012-11-15 , 14 , 11 , 小雨转大雨 , 东风 , 小于3级
2012-11-16 , 15 , 9 , 小雨转多云 , 北风 , 3-4级转小于3级
2012-11-17 , 16 , 5 , 晴 , 西南风 , 小于3级
2012-11-18 , 17 , 5 , 晴 , 西南风 , 小于3级
2012-11-19 , 17 , 8 , 晴转阴 , 东北风 , 小于3级
2012-11-20 , 14 , 11 , 小雨转中雨 , 北风 , 小于3级
2012-11-21 , 16 , 12 , 小雨转中雨 , 北风 , 小于3级
2012-11-22 , 12 , 6 , 阴转小雨 , 北风 , 小于3级
2012-11-23 , 11 , 5 , 阴转多云 , 南风 , 小于3级
2012-11-24 , 13 , 8 , 小雨转中雨 , 东南风 , 小于3级
2012-11-25 , 10 , 5 , 小雨转多云 , 北风 , 4-5级
2012-11-26 , 12 , 3 , 多云 , 北风 , 小于3级
2012-11-27 , 13 , 7 , 阴转小雨 , 南风 , 小于3级
2012-11-28 , 13 , 8 , 小雨转阴 , 西风 , 3-4级转小于3级
2012-11-29 , 13 , 9 , 小雨转阴 , 西风 , 小于3级
2012-11-30 , 11 , 9 , 小雨转中雨 , 东北风 , 小于3级
2012-12-01 , 12 , 8 , 中雨转小雨 , 北风 , 小于3级
2012-12-02 , 12 , 5 , 阴转多云 , 东北风 , 小于3级
2012-12-03 , 11 , 3 , 晴转多云 , 北风 , 小于3级
2012-12-04 , 12 , 5 , 阴转多云 , 东风 , 小于3级转4-5级
2012-12-05 , 12 , 2 , 晴转多云 , 南风 , 4-5级转3-4级
2012-12-06 , 16 , 3 , 晴转多云 , 西北风 , 小于3级
2012-12-07 , 13 , 4 , 晴转多云 , 北风 , 小于3级
2012-12-11 , 10 , 4 , 多云 , 北风 , 小于3级
2012-12-12 , 15 , 5 , 多云转阴 , 东风 , 小于3级
2012-12-13 , 18 , 10 , 小雨 , 东南风 , 小于3级
2012-12-14 , 14 , 12 , 中雨 , 东北风 , 小于3级
2012-12-15 , 10 , 7 , 小雨 , 南风 , 小于3级
2012-12-16 , 9 , 6 , 小雨转阴 , 西北风 , 小于3级
2012-12-17 , 6 , 2 , 雨夹雪转阴 , 北风 , 小于3级
2012-12-18 , 7 , -1 , 多云 , 北风 , 小于3级
2012-12-19 , 9 , 2 , 多云转小雨 , 南风 , 小于3级
2012-12-20 , 9 , 5 , 中雨转小雨 , 南风 , 小于3级
2012-12-21 , 7 , 4 , 小雨 , 南风 , 3-4级
2012-12-22 , 5 , 0 , 阴转多云 , 西北风 , 3-4级
2012-12-23 , 6 , -3 , 晴 , 西北风 , 3-4级转小于3级
2012-12-24 , 9 , -1 , 晴转多云 , 南风 , 小于3级
2012-12-25 , 6 , 3 , 小雨 , 东风 , 小于3级
2012-12-26 , 9 , 4 , 小雨转大雨 , 北风 , 小于3级
2012-12-27 , 9 , 5 , 中雨转阴 , 北风 , 小于3级
2012-12-28 , 7 , 0 , 小雨转雨夹雪 , 东北风 , 小于3级转4-5级
2012-12-29 , 1 , -3 , 中雪转阴 , 西北风 , 4-5级
2012-12-30 , 5 , -4 , 晴 , 西南风 , 小于3级
2012-12-31 , 9 , -1 , 晴 , 西南风 , 小于3级
2013-01-01 , 7 , 0 , 多云转阴 , 东风 , 小于3级
2013-01-02 , 3 , 0 , 阴 , 东北风 , 4-5级转3-4级
2013-01-03 , 0 , -2 , 小雪转中雪 , 南风 , 小于3级
2013-01-04 , 2 , -2 , 大雪转小雪 , 西北风 , 小于3级
2013-01-05 , 2 , -1 , 雨夹雪转阴 , 西北风 , 小于3级
2013-01-06 , 4 , -1 , 雨夹雪转小雨 , 西南风 , 小于3级
2013-01-07 , 4 , 0 , 阴 , 西风 , 小于3级
2013-01-08 , 4 , 1 , 阴 , 西南风 , 3-4级
2013-01-09 , 8 , 0 , 多云 , 西北风 , 小于3级
2013-01-10 , 8 , 1 , 多云 , 南风 , 小于3级
2013-01-11 , 8 , 0 , 多云转阴 , 西南风 , 小于3级
2013-01-12 , 6 , 4 , 大雨转中雨 , 西南风 , 小于3级转3-4级
2013-01-13 , 9 , 3 , 阴转多云 , 西北风 , 小于3级转3-4级
2013-01-14 , 11 , 2 , 多云 , 东北风 , 小于3级
2013-01-15 , 9 , 2 , 阴转多云 , 南风 , 小于3级转3-4级
2013-01-16 , 5 , 2 , 多云 , 北风 , 3-4级
2013-01-17 , 5 , -3 , 晴 , 北风 , 小于3级
2013-01-18 , 10 , -1 , 晴转多云 , 北风 , 小于3级
2013-01-19 , 13 , 4 , 多云 , 南风 , 小于3级
2013-01-20 , 12 , 8 , 阴转小雨 , 北风 , 小于3级
2013-01-21 , 7 , 4 , 小雨 , 北风 , 3-4级
2013-01-22 , 10 , 2 , 阴转多云 , 南风 , 小于3级
2013-01-23 , 13 , 4 , 多云 , 东南风 , 小于3级转3-4级
2013-01-24 , 10 , 1 , 多云转晴 , 北风 , 小于3级
2013-01-25 , 13 , 3 , 晴 , 北风 , 小于3级
2013-01-26 , 13 , 1 , 多云转晴 , 东北风 , 小于3级
2013-01-27 , 13 , 1 , 晴转多云 , 南风 , 小于3级
2013-01-28 , 15 , 6 , 阴 , 北风 , 小于3级
2013-01-29 , 18 , 7 , 多云转晴 , 北风 , 小于3级
2013-01-30 , 19 , 7 , 多云转阴 , 南风 , 小于3级
2013-01-31 , 17 , 13 , 中雨转小雨 , 西南风 , 小于3级
2013-02-01 , 12 , 7 , 小雨转阴 , 北风 , 3-4级
2013-02-02 , 15 , 5 , 阴转小雨 , 东风 , 3-4级转小于3级
2013-02-03 , 11 , 8 , 小雨 , 南风 , 小于3级
2013-02-04 , 9 , 6 , 中雨 , 东风 , 3-4级
2013-02-05 , 9 , 5 , 阴 , 北风 , 小于3级
2013-02-06 , 5 , 1 , 小雨转中雪 , 南风 , 小于3级
2013-02-07 , 1 , -2 , 大雪 , 东北风 , 3-4级转小于3级
2013-02-08 , 1 , -2 , 中雪转雨夹雪 , 南风 , 小于3级
2013-02-09 , 6 , -1 , 多云 , 西风 , 小于3级
2013-02-10 , 7 , 3 , 阴转小雨 , 东风 , 小于3级
2013-02-11 , 6 , 3 , 中雨转阴 , 东风 , 小于3级
2013-02-12 , 9 , 2 , 阴转多云 , 北风 , 小于3级
2013-02-13 , 8 , 5 , 小雨 , 北风 , 小于3级
2013-02-14 , 7 , 4 , 小雨转多云 , 北风 , 小于3级
2013-02-15 , 12 , 2 , 多云 , 西北风 , 小于3级
2013-02-16 , 13 , 6 , 阵雨 , 北风 , 小于3级
2013-02-17 , 11 , 6 , 阵雨转中雨 , 东北风 , 小于3级转5-6级
