date , max_temp , min_temp , weather , wind_dir , wind_force
2013-02-21 , 10 , 5 , 小雨转阴 , 东风 , 小于3级
2013-02-22 , 14 , 3 , 多云转晴 , 西南风 , 小于3级
2013-02-23 , 15 , 4 , 晴转多云 , 东风 , 小于3级
2013-02-24 , 18 , 10 , 多云转小雨 , 南风 , 小于3级
2013-02-25 , 16 , 12 , 中雨 , 东北风 , 小于3级
2013-02-26 , 14 , 9 , 阴 , 东北风 , 小于3级
2013-02-27 , 21 , 8 , 阴转多云 , 东风 , 小于3级
2013-02-28 , 15 , 3 , 中雨转大雨 , 西南风 , 5-6级
2013-03-01 , 7 , 1 , 小雨转阴 , 东风 , 3-4级转小于3级
2013-03-02 , 12 , 0 , 多云转晴 , 北风 , 小于3级
2013-03-03 , 17 , 4 , 晴 , 西南风 , 小于3级
2013-03-04 , 20 , 6 , 晴转多云 , 东北风 , 小于3级
2013-03-05 , 23 , 10 , 晴转多云 , 西南风 , 小于3级
2013-03-06 , 23 , 11 , 多云转晴 , 西南风 , 小于3级
2013-03-07 , 28 , 12 , 晴 , 西南风 , 小于3级
2013-03-08 , 30 , 16 , 晴转多云 , 西南风 , 3-4级转小于3级
2013-03-09 , 10 , 6 , 阵雨 , 西南风 , 5-6级转4-5级
2013-03-10 , 15 , 6 , 阴转多云 , 东风 , 小于3级
2013-03-11 , 24 , 7 , 多云 , 东北风 , 小于3级
2013-03-12 , 20 , 7 , 大雨 , 北风 , 5-6级
2013-03-13 , 11 , 2 , 阴转多云 , 北风 , 小于3级
2013-03-14 , 17 , 4 , 晴转多云 , 东风 , 小于3级
2013-03-15 , 21 , 8 , 多云转阵雨 , 东风 , 3-4级
2013-03-16 , 21 , 12 , 中雨 , 东北风 , 小于3级
2013-03-17 , 22 , 12 , 暴雨转多云 , 北风 , 小于3级
2013-03-18 , 22 , 13 , 多云转中雨 , 西南风 , 小于3级
2013-03-19 , 16 , 10 , 中雨转阴 , 西南风 , 小于3级
2013-03-20 , 15 , 3 , 阴转多云 , 东北风 , 小于3级
2013-03-21 , 21 , 10 , 中雨转阵雨 , 南风 , 小于3级
2013-03-22 , 17 , 9 , 雷阵雨转大雨 , 东北风 , 小于3级转3-4级
2013-03-23 , 13 , 8 , 中雨转小雨 , 北风 , 小于3级
2013-03-24 , 12 , 5 , 阴转多云 , 东北风 , 3-4级
2013-03-25 , 10 , 7 , 中雨转阵雨 , 东风 , 小于3级
2013-03-26 , 17 , 5 , 阴转多云 , 西北风 , 小于3级
2013-03-27 , 19 , 8 , 多云转阴 , 北风 , 小于3级
2013-03-28 , 15 , 11 , 阵雨转阴 , 东风 , 小于3级
2013-03-29 , 18 , 9 , 多云转阴 , 东风 , 小于3级
2013-03-30 , 18 , 10 , 阴转多云 , 东北风 , 小于3级
2013-03-31 , 17 , 9 , 多云转阵雨 , 东风 , 小于3级
2013-04-01 , 17 , 12 , 阴转多云 , 西南风 , 小于3级
2013-04-02 , 19 , 8 , 多云 , 北风 , 小于3级
2013-04-03 , 22 , 11 , 阴转多云 , 东风 , 小于3级
2013-04-04 , 20 , 15 , 阴转阵雨 , 东风 , 小于3级
2013-04-05 , 16 , 9 , 中雨转小雨 , 北风 , 5-6级
2013-04-06 , 17 , 5 , 多云转晴 , 西北风 , 3-4级
2013-04-07 , 22 , 8 , 晴转多云 , 东南风 , 小于3级
2013-04-08 , 19 , 10 , 多云 , 西北风 , 3-4级
2013-04-09 , 20 , 10 , 多云转晴 , 东北风 , 小于3级
2013-04-10 , 22 , 10 , 晴 , 北风 , 小于3级
2013-04-11 , 24 , 11 , 晴 , 南风 , 小于3级
2013-04-12 , 28 , 14 , 晴转多云 , 南风 , 小于3级
2013-04-13 , 28 , 15 , 多云 , 西南风 , 小于3级
2013-04-14 , 31 , 14 , 晴 , 东风 , 3-4级
2013-04-15 , 29 , 18 , 多云转阵雨 , 西南风 , 小于3级
2013-04-16 , 26 , 17 , 阵雨转多云 , 西南风 , 小于3级
2013-04-17 , 24 , 17 , 多云转阴 , 南风 , 小于3级转4-5级
2013-04-18 , 15 , 10 , 阴 , 东北风 , 4-5级转3-4级
2013-04-19 , 12 , 8 , 中雨 , 东风 , 小于3级
2013-04-20 , 16 , 6 , 多云转晴 , 北风 , 3-4级转小于3级
2013-04-21 , 21 , 9 , 晴转阵雨 , 东风 , 小于3级
2013-04-22 , 20 , 13 , 阵雨转中雨 , 南风 , 小于3级
2013-04-23 , 21 , 13 , 中雨转阴 , 西南风 , 小于3级
2013-04-24 , 26 , 13 , 多云转晴 , 南风 , 小于3级
2013-04-25 , 28 , 12 , 晴 , 西北风 , 3-4级
2013-04-26 , 29 , 14 , 晴 , 北风 , 3-4级
2013-04-27 , 29 , 15 , 晴转多云 , 西南风 , 小于3级
2013-04-28 , 29 , 18 , 多云转雷阵雨 , 南风 , 小于3级
2013-04-29 , 22 , 13 , 暴雨 , 东北风 , 4-5级转小于3级
2013-04-30 , 23 , 11 , 阴转多云 , 北风 , 3-4级转小于3级
2013-05-01 , 25 , 13 , 晴转多云 , 北风 , 小于3级
2013-05-02 , 26 , 14 , 晴转多云 , 东风 , 小于3级
2013-05-03 , 27 , 15 , 多云 , 东北风 , 小于3级
2013-05-04 , 25 , 15 , 多云转阴 , 东风 , 小于3级
2013-05-05 , 23 , 18 , 阵雨 , 北风 , 小于3级
2013-05-06 , 22 , 18 , 阵雨 , 东风 , 小于3级
2013-05-07 , 22 , 19 , 阵雨 , 东南风 , 小于3级
2013-05-08 , 24 , 18 , 阵雨转中雨 , 南风 , 小于3级
2013-05-09 , 27 , 19 , 中雨转多云 , 西北风 , 小于3级
2013-05-10 , 29 , 19 , 阴转多云 , 西北风 , 小于3级
2013-05-11 , 31 , 18 , 晴 , 南风 , 小于3级
2013-05-12 , 33 , 19 , 晴 , 东风 , 小于3级
2013-05-13 , 33 , 19 , 晴转多云 , 东南风 , 小于3级
2013-05-14 , 28 , 22 , 多云转阵雨 , 东风 , 小于3级
2013-05-15 , 22 , 19 , 暴雨转中雨 , 北风 , 3-4级
2013-05-16 , 23 , 19 , 阵雨 , 东北风 , 小于3级
2013-05-17 , 23 , 19 , 小雨转中雨 , 东风 , 小于3级
2013-05-18 , 27 , 20 , 阵雨转多云 , 西北风 , 小于3级
2013-05-19 , 31 , 21 , 多云 , 西南风 , 小于3级
2013-05-20 , 32 , 20 , 多云 , 北风 , 小于3级
2013-05-21 , 32 , 20 , 晴转多云 , 东风 , 小于3级
2013-05-22 , 28 , 22 , 多云转阴 , 东北风 , 小于3级
2013-05-23 , 31 , 21 , 阴转多云 , 东北风 , 小于3级
2013-05-24 , 34 , 23 , 多云转晴 , 东北风 , 小于3级
2013-05-25 , 28 , 23 , 多云转阵雨 , 南风 , 小于3级转3-4级
2013-05-26 , 28 , 23 , 中雨转小雨 , 南风 , 4-5级转3-4级
2013-05-27 , 33 , 21 , 多云转晴 , 西北风 , 小于3级
2013-05-28 , 34 , 22 , 晴转阵雨 , 东风 , 3-4级
2013-05-29 , 27 , 21 , 中雨转大雨 , 北风 , 4-5级转小于3级
2013-05-30 , 26 , 17 , 小雨转阵雨 , 西北风 , 4-5级转小于3级
2013-05-31 , 26 , 21 , 阴转阵雨 , 西南风 , 小于3级
2013-06-01 , 25 , 20 , 中雨转小雨 , 东北风 , 小于3级
2013-06-02 , 29 , 17 , 阴转多云 , 西南风 , 小于3级
2013-06-03 , 30 , 18 , 晴转多云 , 东风 , 小于3级
2013-06-04 , 29 , 20 , 多云 , 北风 , 小于3级
2013-06-05 , 32 , 21 , 多云 , 东风 , 小于3级
2013-06-06 , 25 , 22 , 中雨转暴雨 , 西风 , 小于3级
2013-06-07 , 24 , 22 , 中雨转阴 , 西北风 , 小于3级转4-5级
2013-06-08 , 26 , 20 , 阴转多云 , 西北风 , 4-5级
2013-06-09 , 25 , 19 , 阴 , 北风 , 小于3级
2013-06-10 , 25 , 20 , 小雨 , 西北风 , 3-4级转小于3级
2013-06-11 , 26 , 19 , 小雨转多云 , 西北风 , 小于3级
2013-06-12 , 26 , 19 , 阴转多云 , 北风 , 小于3级
2013-06-13 , 25 , 19 , 阴转小雨 , 东风 , 小于3级转3-4级
2013-06-14 , 29 , 20 , 阵雨 , 西风 , 小于3级
2013-06-15 , 34 , 24 , 多云转雷阵雨 , 东风 , 小于3级
2013-06-16 , 35 , 25 , 多云转晴 , 西南风 , 小于3级
2013-06-17 , 36 , 26 , 多云转雷阵雨 , 北风 , 小于3级
2013-06-18 , 36 , 27 , 多云转雷阵雨 , 西南风 , 小于3级
2013-06-19 , 33 , 26 , 多云转雷阵雨 , 西南风 , 小于3级
2013-06-20 , 31 , 23 , 阴转多云 , 东北风 , 3-4级转小于3级
2013-06-21 , 31 , 25 , 多云转阵雨 , 东风 , 小于3级
2013-06-22 , 31 , 25 , 多云转雷阵雨 , 东北风 , 小于3级
2013-06-23 , 31 , 26 , 阵雨转中雨 , 北风 , 3-4级
2013-06-24 , 31 , 25 , 阵雨转大雨 , 北风 , 小于3级
2013-06-25 , 30 , 25 , 中雨 , 西南风 , 3-4级
2013-06-26 , 25 , 23 , 大雨转暴雨 , 西风 , 小于3级
2013-06-27 , 25 , 22 , 大雨 , 西北风 , 小于3级
2013-06-28 , 27 , 22 , 大雨 , 东北风 , 小于3级
2013-06-29 , 31 , 23 , 阵雨转雷阵雨 , 北风 , 小于3级
2013-06-30 , 35 , 25 , 多云 , 西南风 , 小于3级
2013-07-01 , 37 , 26 , 多云转晴 , 西南风 , 小于3级
2013-07-02 , 37 , 27 , 晴 , 西南风 , 4-5级转3-4级
2013-07-03 , 37 , 28 , 晴转多云 , 西南风 , 小于3级
2013-07-04 , 35 , 27 , 多云转雷阵雨 , 西风 , 小于3级
2013-07-05 , 34 , 25 , 雷阵雨转阵雨 , 东北风 , 3-4级
2013-07-06 , 35 , 27 , 多云 , 西南风 , 小于3级
2013-07-07 , 36 , 27 , 多云 , 西南风 , 小于3级
2013-07-08 , 37 , 28 , 多云转晴 , 南风 , 小于3级
2013-07-09 , 38 , 28 , 晴转多云 , 西南风 , 小于3级
2013-07-10 , 38 , 28 , 晴 , 东风 , 小于3级
2013-07-11 , 36 , 28 , 晴转多云 , 东南风 , 小于3级转3-4级
2013-07-12 , 33 , 26 , 多云转阵雨 , 东风 , 4-5级转5-6级
2013-07-13 , 36 , 27 , 阵雨转多云 , 东风 , 5-6级转4-5级
2013-07-14 , 37 , 28 , 多云 , 南风 , 5-6级转4-5级
2013-07-15 , 37 , 28 , 多云 , 西南风 , 3-4级
2013-07-16 , 37 , 28 , 多云 , 南风 , 3-4级转小于3级
2013-07-17 , 37 , 28 , 晴 , 南风 , 3-4级
2013-07-18 , 37 , 27 , 晴转多云 , 南风 , 小于3级
2013-07-19 , 36 , 28 , 晴转多云 , 南风 , 小于3级
2013-07-20 , 34 , 26 , 多云转雷阵雨 , 西北风 , 3-4级转小于3级
2013-07-21 , 36 , 26 , 多云 , 西南风 , 3-4级转小于3级
2013-07-22 , 38 , 27 , 多云转晴 , 西南风 , 3-4级
2013-07-23 , 39 , 28 , 晴 , 西南风 , 小于3级
2013-07-24 , 40 , 30 , 晴 , 东风 , 小于3级
2013-07-25 , 39 , 30 , 晴 , 西南风 , 小于3级
2013-07-26 , 39 , 29 , 晴 , 东风 , 小于3级
2013-07-27 , 40 , 29 , 晴 , 南风 , 小于3级
2013-07-28 , 40 , 30 , 晴转多云 , 西北风 , 小于3级
2013-07-29 , 39 , 30 , 晴转多云 , 东北风 , 小于3级
2013-07-30 , 40 , 30 , 多云转晴 , 南风 , 小于3级
2013-07-31 , 39 , 28 , 多云转晴 , 北风 , 4-5级转小于3级
2013-08-01 , 39 , 27 , 多云转晴 , 南风 , 小于3级
2013-08-02 , 36 , 26 , 多云 , 南风 , 小于3级
2013-08-03 , 37 , 27 , 多云 , 西南风 , 小于3级
2013-08-04 , 38 , 28 , 多云 , 西北风 , 小于3级
2013-08-05 , 40 , 29 , 晴 , 西南风 , 3-4级转小于3级
2013-08-06 , 40 , 30 , 晴 , 南风 , 小于3级
2013-08-07 , 40 , 30 , 晴 , 东南风 , 小于3级
2013-08-08 , 40 , 30 , 晴 , 南风 , 小于3级
2013-08-09 , 41 , 31 , 晴 , 东南风 , 小于3级
2013-08-10 , 40 , 30 , 晴 , 西风 , 3-4级转小于3级
2013-08-11 , 40 , 29 , 晴 , 东北风 , 小于3级
2013-08-12 , 39 , 28 , 晴 , 东风 , 小于3级
2013-08-13 , 39 , 29 , 晴 , 南风 , 小于3级
2013-08-14 , 37 , 28 , 晴转多云 , 南风 , 小于3级
2013-08-15 , 37 , 29 , 晴转多云 , 东风 , 3-4级转小于3级
2013-08-16 , 37 , 28 , 多云 , 东风 , 小于3级
2013-08-17 , 37 , 28 , 多云 , 东北风 , 小于3级
2013-08-18 , 33 , 26 , 雷阵雨转阵雨 , 东北风 , 3-4级转小于3级
2013-08-19 , 34 , 27 , 多云 , 东风 , 小于3级
2013-08-20 , 33 , 27 , 阵雨 , 东风 , 3-4级
2013-08-21 , 32 , 28 , 中雨 , 东北风 , 5-6级
2013-08-22 , 34 , 27 , 阴转多云 , 东风 , 小于3级
2013-08-23 , 35 , 27 , 多云转雷阵雨 , 南风 , 小于3级
2013-08-24 , 31 , 28 , 多云转中雨 , 西北风 , 小于3级
2013-08-25 , 29 , 26 , 中雨 , 西风 , 3-4级
2013-08-26 , 33 , 24 , 雷阵雨 , 东风 , 小于3级
2013-08-27 , 35 , 26 , 阴转多云 , 东风 , 小于3级
2013-08-28 , 35 , 26 , 多云 , 西南风 , 小于3级
2013-08-29 , 32 , 27 , 阵雨转中雨 , 西北风 , 3-4级转4-5级
2013-08-30 , 29 , 24 , 阴转多云 , 东北风 , 4-5级
2013-08-31 , 30 , 21 , 多云 , 东北风 , 小于3级
2013-09-01 , 29 , 22 , 多云 , 东风 , 小于3级
2013-09-02 , 30 , 21 , 晴转多云 , 东北风 , 小于3级
2013-09-03 , 30 , 21 , 多云 , 东北风 , 4-5级转3-4级
2013-09-04 , 28 , 21 , 多云 , 东风 , 小于3级
2013-09-05 , 23 , 20 , 阵雨 , 北风 , 小于3级
2013-09-06 , 24 , 19 , 小雨 , 北风 , 小于3级
2013-09-07 , 28 , 21 , 阴转多云 , 西北风 , 小于3级
2013-09-08 , 32 , 22 , 多云 , 东风 , 小于3级
2013-09-09 , 35 , 24 , 晴转多云 , 东风 , 小于3级
2013-09-10 , 34 , 25 , 多云转阵雨 , 西北风 , 小于3级
2013-09-11 , 34 , 25 , 多云 , 西南风 , 小于3级
2013-09-12 , 34 , 24 , 多云转雷阵雨 , 西北风 , 小于3级
2013-09-13 , 32 , 25 , 雷阵雨转阵雨 , 西南风 , 小于3级
2013-09-14 , 32 , 23 , 多云 , 北风 , 小于3级
2013-09-15 , 31 , 22 , 多云转晴 , 东北风 , 小于3级
2013-09-16 , 30 , 22 , 晴 , 东风 , 小于3级
2013-09-17 , 30 , 22 , 多云 , 东风 , 小于3级
2013-09-18 , 30 , 21 , 多云 , 东风 , 3-4级
2013-09-19 , 30 , 22 , 多云 , 东风 , 小于3级
2013-09-20 , 28 , 23 , 阵雨 , 东风 , 小于3级
2013-09-21 , 28 , 24 , 阵雨转中雨 , 东风 , 小于3级
2013-09-22 , 31 , 26 , 阴转多云 , 东风 , 4-5级转3-4级
2013-09-23 , 32 , 25 , 多云 , 南风 , 小于3级
2013-09-24 , 27 , 20 , 中雨 , 北风 , 5-6级
2013-09-25 , 24 , 18 , 阴转多云 , 西北风 , 4-5级转3-4级
2013-09-26 , 26 , 17 , 多云 , 北风 , 小于3级
2013-09-27 , 25 , 19 , 小雨转阵雨 , 东风 , 小于3级
2013-09-28 , 25 , 19 , 阵雨转阴 , 西风 , 小于3级
2013-09-29 , 27 , 19 , 多云 , 西北风 , 小于3级
2013-09-30 , 28 , 18 , 多云转晴 , 北风 , 小于3级
2013-10-01 , 26 , 18 , 多云 , 西北风 , 小于3级转3-4级
2013-10-02 , 26 , 16 , 多云转晴 , 东北风 , 3-4级转小于3级
2013-10-03 , 26 , 16 , 晴转多云 , 东北风 , 小于3级
2013-10-04 , 26 , 16 , 晴转多云 , 东风 , 小于3级
2013-10-05 , 24 , 18 , 阵雨转中雨 , 东北风 , 小于3级
2013-10-06 , 23 , 21 , 暴雨 , 北风 , 7-8级
2013-10-07 , 24 , 21 , 大雨转中雨 , 北风 , 4-5级转3-4级
2013-10-08 , 24 , 19 , 小雨转阴 , 西北风 , 小于3级
2013-10-09 , 28 , 19 , 阴转多云 , 南风 , 小于3级
2013-10-10 , 31 , 20 , 晴 , 西南风 , 小于3级
2013-10-11 , 28 , 19 , 多云转晴 , 东风 , 小于3级
2013-10-12 , 28 , 18 , 多云转晴 , 东风 , 小于3级
2013-10-13 , 28 , 18 , 多云转晴 , 东风 , 小于3级
2013-10-14 , 28 , 14 , 多云~小雨 , 西风 , 小于3级
2013-10-15 , 18 , 11 , 阴转多云 , 西北风 , 5-6级转4-5级
2013-10-16 , 20 , 12 , 多云转阴 , 北风 , 小于3级
2013-10-17 , 21 , 15 , 多云转阴 , 西北风 , 小于3级
2013-10-18 , 22 , 16 , 阴转小雨 , 北风 , 小于3级
2013-10-19 , 22 , 16 , 阴 , 西风 , 小于3级
2013-10-20 , 23 , 14 , 多云转晴 , 西北风 , 小于3级
2013-10-21 , 21 , 13 , 多云 , 西北风 , 小于3级
2013-10-22 , 22 , 13 , 多云 , 西北风 , 小于3级
2013-10-23 , 22 , 14 , 多云 , 西北风 , 小于3级
2013-10-24 , 18 , 11 , 多云 , 北风 , 4-5级
2013-10-25 , 19 , 9 , 晴 , 西北风 , 4-5级转小于3级
2013-10-26 , 20 , 10 , 晴转多云 , 西北风 , 小于3级
2013-10-27 , 23 , 11 , 晴转多云 , 东风 , 小于3级
2013-10-28 , 25 , 13 , 晴转多云 , 西北风 , 小于3级
2013-10-29 , 24 , 15 , 多云 , 东南风 , 小于3级
2013-10-30 , 23 , 18 , 小雨 , 东北风 , 小于3级
2013-10-31 , 23 , 17 , 阴转多云 , 东风 , 小于3级
2013-11-01 , 22 , 17 , 多云转小雨 , 东北风 , 小于3级
2013-11-02 , 22 , 18 , 阴转小雨 , 东北风 , 小于3级
2013-11-03 , 21 , 15 , 阴转多云 , 西北风 , 小于3级
2013-11-04 , 22 , 11 , 晴转多云 , 西北风 , 小于3级
2013-11-05 , 24 , 12 , 多云转阴 , 南风 , 小于3级转3-4级
2013-11-06 , 23 , 13 , 多云转晴 , 北风 , 小于3级
2013-11-07 , 25 , 13 , 晴转多云 , 西南风 , 小于3级
2013-11-08 , 28 , 16 , 多云 , 西北风 , 小于3级
2013-11-09 , 23 , 15 , 阵雨转小雨 , 西南风 , 4-5级转5-6级
2013-11-10 , 15 , 11 , 阴 , 西北风 , 3-4级转小于3级
2013-11-11 , 15 , 11 , 阴转小雨 , 北风 , 3-4级转小于3级
2013-11-12 , 15 , 10 , 小雨转阴 , 北风 , 小于3级
2013-11-13 , 16 , 13 , 小雨 , 西北风 , 小于3级
2013-11-14 , 18 , 10 , 阴转多云 , 西南风 , 小于3级
2013-11-15 , 20 , 8 , 晴 , 西北风 , 小于3级
2013-11-16 , 15 , 8 , 晴 , 西北风 , 3-4级
2013-11-17 , 16 , 6 , 晴 , 西北风 , 3-4级转小于3级
2013-11-18 , 16 , 4 , 晴 , 南风 , 小于3级
2013-11-19 , 18 , 6 , 晴 , 南风 , 小于3级
2013-11-20 , 21 , 8 , 晴转多云 , 西北风 , 小于3级
2013-11-21 , 20 , 9 , 多云 , 西南风 , 小于3级
2013-11-22 , 21 , 9 , 晴转多云 , 西风 , 小于3级
2013-11-23 , 16 , 12 , 多云转中雨 , 南风 , 小于3级转4-5级
2013-11-24 , 15 , 5 , 阴转多云 , 西风 , 5-6级转小于3级
2013-11-25 , 15 , 4 , 晴 , 西南风 , 小于3级
2013-11-26 , 11 , 5 , 多云 , 西北风 , 3-4级转5-6级
2013-11-27 , 9 , 1 , 多云 , 北风 , 5-6级转4-5级
2013-11-28 , 10 , -1 , 晴 , 西北风 , 小于3级
2013-11-29 , 14 , 1 , 晴 , 西南风 , 小于3级
2013-11-30 , 13 , 4 , 晴 , 南风 , 小于3级转3-4级
2013-12-01 , 17 , 3 , 晴 , 西南风 , 小于3级
2013-12-02 , 18 , 5 , 晴转多云 , 南风 , 小于3级
2013-12-03 , 16 , 8 , 多云 , 西北风 , 3-4级
2013-12-04 , 17 , 7 , 多云转晴 , 东南风 , 小于3级
2013-12-05 , 16 , 8 , 多云 , 西北风 , 3-4级转小于3级
2013-12-06 , 16 , 5 , 雾转霾 , 北风 , 小于3级
2013-12-07 , 17 , 7 , 雾转霾 , 西北风 , 小于3级
2013-12-08 , 14 , 9 , 霾转阴 , 南风 , 小于3级转5-6级
2013-12-09 , 9 , 2 , 多云转晴 , 西北风 , 4-5级转小于3级
2013-12-10 , 12 , 3 , 晴转多云 , 西北风 , 3-4级转小于3级
2013-12-11 , 13 , 4 , 晴转多云 , 东风 , 小于3级
2013-12-12 , 13 , 3 , 阴转多云 , 南风 , 小于3级转3-4级
2013-12-13 , 14 , 5 , 多云 , 东风 , 小于3级
2013-12-14 , 10 , 7 , 阴转阵雨 , 西北风 , 小于3级
2013-12-15 , 10 , 5 , 小雨转中雨 , 东南风 , 小于3级
2013-12-16 , 6 , 4 , 大雨转中雨 , 西北风 , 小于3级
2013-12-17 , 6 , 1 , 雨夹雪 , 西北风 , 小于3级转4-5级
2013-12-18 , 8 , -1 , 多云转晴 , 西北风 , 3-4级转小于3级
2013-12-19 , 7 , 0 , 多云转晴 , 西风 , 小于3级
2013-12-20 , 6 , -2 , 多云 , 西北风 , 3-4级
2013-12-21 , 7 , -2 , 晴 , 西北风 , 小于3级
2013-12-22 , 8 , -2 , 晴转多云 , 西北风 , 小于3级
2013-12-23 , 8 , 0 , 晴转多云 , 西北风 , 小于3级
2013-12-24 , 9 , 0 , 晴转多云 , 西北风 , 小于3级
2013-12-25 , 9 , 0 , 多云转阴 , 西北风 , 3-4级转4-5级
2013-12-26 , 5 , -1 , 阴转多云 , 北风 , 4-5级转小于3级
2013-12-27 , 5 , -4 , 晴 , 西北风 , 3-4级转小于3级
2013-12-28 , 7 , -4 , 晴 , 西南风 , 小于3级
2013-12-29 , 10 , -2 , 多云转晴 , 西风 , 小于3级
2013-12-30 , 10 , 0 , 晴 , 西南风 , 小于3级
2013-12-31 , 16 , 2 , 晴 , 南风 , 小于3级
2015-01-01 , 9 , -3 , 晴 , 西南风 , 小于3级
2015-01-02 , 13 , 0 , 晴 , 西风 , 小于3级
2015-01-03 , 18 , 5 , 晴 , 南风 , 小于3级
2015-01-04 , 20 , 6 , 晴转多云 , 西北风 , 小于3级
2015-01-05 , 10 , 4 , 阴转小雨 , 西北风 , 4-5级转5-6级
2015-01-06 , 8 , 1 , 雨夹雪转阴 , 东北风 , 4-5级转小于3级
2015-01-07 , 10 , -1 , 多云转晴 , 西北风 , 小于3级
2015-01-08 , 12 , 0 , 晴 , 东北风 , 小于3级
2015-01-09 , 14 , 2 , 晴转多云 , 西北风 , 小于3级
2015-01-10 , 15 , 4 , 多云 , 西南风 , 小于3级
2015-01-11 , 13 , 3 , 晴转多云 , 西北风 , 小于3级
2015-01-12 , 8 , 5 , 小雨 , 东风 , 小于3级
2015-01-13 , 9 , 5 , 中雨转小雨 , 西北风 , 小于3级
2015-01-14 , 10 , 5 , 阴 , 北风 , 3-4级转小于3级
2015-01-15 , 11 , 3 , 多云 , 南风 , 小于3级转3-4级
2015-01-16 , 10 , 3 , 晴转多云 , 西北风 , 小于3级
2015-01-17 , 11 , 2 , 多云转晴 , 东风 , 小于3级
2015-01-18 , 13 , 2 , 多云转晴 , 西北风 , 小于3级
2015-01-19 , 12 , 3 , 多云转阴 , 东南风 , 小于3级
2015-01-20 , 17 , 7 , 小雨转多云 , 南风 , 小于3级转3-4级
2015-01-21 , 11 , 2 , 多云转晴 , 西北风 , 4-5级转小于3级
2015-01-22 , 13 , 0 , 晴 , 北风 , 小于3级
2015-01-23 , 18 , 3 , 多云 , 西南风 , 小于3级
2015-01-24 , 14 , 10 , 小雨 , 东风 , 小于3级
2015-01-25 , 12 , 8 , 小雨转阴 , 东北风 , 小于3级
2015-01-26 , 9 , 5 , 小雨 , 北风 , 4-5级
2015-01-27 , 5 , 1 , 雨夹雪 , 东北风 , 4-5级转3-4级
2015-01-28 , 5 , 2 , 小雨转中雨 , 东北风 , 小于3级
2015-01-29 , 5 , 2 , 雨夹雪转阴 , 西北风 , 3-4级转4-5级
2015-01-30 , 6 , -1 , 阴转多云 , 西北风 , 小于3级
2015-01-31 , 7 , 2 , 阴转小雨 , 北风 , 小于3级
2015-02-01 , 7 , 3 , 小雨 , 西风 , 小于3级
2015-02-02 , 6 , 2 , 小雨 , 西北风 , 小于3级
2015-02-03 , 9 , 4 , 小雨转多云 , 西北风 , 小于3级转3-4级
2015-02-04 , 9 , 0 , 多云转晴 , 西北风 , 3-4级转4-5级
2015-02-05 , 9 , -1 , 晴转多云 , 西北风 , 小于3级
2015-02-06 , 12 , 1 , 多云 , 西风 , 小于3级
2015-02-07 , 8 , 2 , 阴转多云 , 北风 , 4-5级
2015-02-08 , 8 , -3 , 晴 , 东北风 , 3-4级
2015-02-09 , 8 , -3 , 晴 , 东北风 , 3-4级
2015-02-10 , 14 , 1 , 多云转晴 , 东风 , 小于3级转3-4级
2015-02-11 , 14 , 1 , 多云转晴 , 东风 , 小于3级转3-4级
2015-02-12 , 16 , 4 , 晴~多云 , 东风 , 小于3级转3-4级
2015-02-13 , 21 , 5 , 晴转多云 , 北风 , 小于3级转3-4级
2015-02-14 , 19 , 13 , 小雨 , 南风 , 小于3级
2015-02-15 , 18 , 12 , 阴转多云 , 北风 , 小于3级
2015-02-16 , 15 , 6 , 多云 , 西北风 , 小于3级
2015-02-17 , 14 , 5 , 多云转晴 , 东风 , 小于3级转3-4级
2015-02-18 , 12 , 3 , 晴转多云 , 东风 , 小于3级
2015-02-19 , 12 , 6 , 小雨 , 东风 , 3-4级转小于3级
2015-02-20 , 12 , 9 , 中雨转小雨 , 西风 , 小于3级
2015-02-21 , 13 , 7 , 阴转小雨 , 东北风 , 小于3级
2015-02-22 , 10 , 6 , 小雨 , 东北风 , 小于3级
2015-02-23 , 12 , 7 , 小雨转阴 , 东北风 , 小于3级
