date , max_temp , min_temp , weather , wind_dir , wind_force
2015-02-24 , 11 , 8 , 小雨 , 东风 , 小于3级
2015-02-25 , 9 , 7 , 小雨转中雨 , 东北风 , 小于3级
2015-02-26 , 8 , 6 , 小雨转中雨 , 东北风 , 小于3级
2015-02-27 , 6 , 4 , 大雨 , 东北风 , 3-4级
2015-02-28 , 9 , 3 , 小雨转多云 , 北风 , 4-5级转小于3级
2015-03-01 , 14 , 3 , 晴转多云 , 西南风 , 3-4级转小于3级
2015-03-02 , 12 , 7 , 小雨 , 西北风 , 小于3级转4-5级
2015-03-03 , 8 , 3 , 阴转小雨 , 东北风 , 4-5级转3-4级
2015-03-04 , 4 , 1 , 雨夹雪转中雪 , 南风 , 小于3级
2015-03-05 , 6 , 3 , 雨夹雪转小雨 , 东北风 , 小于3级
2015-03-06 , 11 , 3 , 阴转多云 , 西风 , 小于3级
2015-03-07 , 10 , 5 , 小雨转中雨 , 东风 , 小于3级
2015-03-08 , 11 , 6 , 小雨转阴 , 西北风 , 小于3级转4-5级
2015-03-09 , 10 , 3 , 阴转多云 , 东北风 , 4-5级转3-4级
2015-03-10 , 12 , 3 , 多云 , 东风 , 3-4级转小于3级
2015-03-11 , 17 , 5 , 阴转多云 , 西风 , 小于3级
2015-03-12 , 22 , 7 , 晴 , 南风 , 小于3级
2015-03-13 , 16 , 10 , 多云转阵雨 , 北风 , 小于3级
2015-03-14 , 13 , 9 , 中雨转阵雨 , 东风 , 小于3级
2015-03-15 , 18 , 10 , 中雨转阴 , 东北风 , 3-4级转小于3级
2015-03-16 , 26 , 13 , 多云转阵雨 , 东北风 , 小于3级
2015-03-17 , 25 , 17 , 雷阵雨转阵雨 , 东北风 , 小于3级
2015-03-18 , 18 , 12 , 中雨转阴 , 北风 , 小于3级
2015-03-19 , 15 , 11 , 小雨转小到中雨 , 南风 , 小于3级
2015-03-20 , 19 , 11 , 小雨转多云 , 西北风 , 小于3级
2015-03-21 , 19 , 9 , 多云转晴 , 西南风 , 小于3级
2015-03-22 , 16 , 8 , 多云转阴 , 东风 , 小于3级
2015-03-23 , 16 , 6 , 多云 , 东北风 , 小于3级
2015-03-24 , 17 , 7 , 晴转多云 , 东风 , 小于3级
2015-03-25 , 18 , 8 , 晴转阵雨 , 东北风 , 3-4级
2015-03-26 , 17 , 10 , 阵雨 , 东北风 , 3-4级转小于3级
2015-03-27 , 22 , 9 , 阴转多云 , 南风 , 小于3级
2015-03-28 , 25 , 12 , 晴转多云 , 北风 , 小于3级
2015-03-29 , 20 , 14 , 中雨 , 西北风 , 小于3级
2015-03-30 , 28 , 17 , 多云 , 南风 , 小于3级转3-4级
2015-03-31 , 30 , 20 , 多云 , 南风 , 小于3级
2015-04-01 , 34 , 21 , 多云转雷阵雨 , 东风 , 小于3级
2015-04-02 , 24 , 17 , 中雨转小雨 , 东北风 , 4-5级
2015-04-03 , 29 , 13 , 阴转多云 , 东风 , 3-4级
2015-04-04 , 22 , 15 , 阵雨转雷阵雨 , 北风 , 小于3级
2015-04-05 , 15 , 10 , 中雨 , 北风 , 4-5级转5-6级
2015-04-06 , 10 , 6 , 中雨 , 北风 , 4-5级转5-6级
2015-04-07 , 12 , 4 , 小雨转阴 , 东北风 , 4-5级转小于3级
2015-04-08 , 14 , 6 , 多云转小到中雨 , 东风 , 小于3级
2015-04-09 , 17 , 9 , 阴转多云 , 暂无实况 , 小于3级
2015-04-10 , 20 , 9 , 多云 , 北风 , 小于3级
2015-04-11 , 22 , 10 , 多云 , 东北风 , 小于3级
2015-04-12 , 17 , 11 , 阵雨转阴 , 北风 , 4-5级转5-6级
2015-04-13 , 20 , 8 , 阴转多云 , 西南风 , 5-6级转4-5级
2015-04-14 , 24 , 10 , 晴转多云 , 南风 , 4-5级
2015-04-15 , 25 , 15 , 阴转多云 , 西风 , 3-4级转小于3级
2015-04-16 , 27 , 13 , 晴转多云 , 东风 , 3-4级转小于3级
2015-04-17 , 28 , 19 , 多云 , 北风 , 小于3级
2015-04-18 , 26 , 18 , 中雨 , 南风 , 小于3级
2015-04-19 , 20 , 13 , 中到大雨转小雨 , 北风 , 5-6级转4-5级
2015-04-20 , 21 , 9 , 多云转晴 , 西北风 , 3-4级
2015-04-21 , 25 , 11 , 多云转晴 , 西风 , 小于3级
2015-04-22 , 26 , 13 , 晴转多云 , 西南风 , 小于3级
2015-04-23 , 24 , 14 , 多云转阴 , 南风 , 小于3级
2015-04-24 , 27 , 13 , 多云转晴 , 南风 , 小于3级
2015-04-25 , 28 , 15 , 晴转多云 , 东风 , 小于3级
2015-04-26 , 26 , 16 , 多云 , 南风 , 3-4级转小于3级
2015-04-27 , 30 , 19 , 多云 , 西南风 , 小于3级
2015-04-28 , 27 , 19 , 雷阵雨转阵雨 , 北风 , 3-4级转4-5级
2015-04-29 , 28 , 17 , 多云转晴 , 东风 , 3-4级转小于3级
2015-04-30 , 30 , 15 , 晴转多云 , 东北风 , 小于3级转3-4级
2015-05-01 , 25 , 19 , 中雨转大雨 , 西北风 , 小于3级
2015-05-02 , 24 , 16 , 阴转多云 , 北风 , 小于3级
2015-05-03 , 26 , 17 , 多云 , 北风 , 小于3级
2015-05-04 , 25 , 15 , 阵雨转多云 , 南风 , 小于3级转3-4级
2015-05-05 , 22 , 17 , 阵雨转中雨 , 南风 , 3-4级
2015-05-06 , 29 , 18 , 多云 , 北风 , 小于3级
2015-05-07 , 29 , 18 , 多云 , 北风 , 小于3级
2015-05-08 , 25 , 18 , 中到大雨~中雨 , 北风 , 小于3级
2015-05-09 , 25 , 18 , 中到大雨~中雨 , 北风 , 小于3级
2015-05-10 , 25 , 18 , 中到大雨~中雨 , 北风 , 小于3级
2015-05-11 , 23 , 15 , 大雨~小雨 , 北风 , 小于3级
2015-05-12 , 26 , 15 , 晴~多云 , 西南风 , 小于3级
2015-05-13 , 31 , 20 , 晴~多云 , 西南风 , 小于3级
2015-05-14 , 27 , 21 , 阵雨 , 西南风 , 小于3级
2015-05-15 , 28 , 18 , 中雨~大雨 , 西北风 , 小于3级
2015-05-16 , 24 , 16 , 阴~多云 , 南风 , 小于3级
2015-05-17 , 25 , 20 , 阴~阵雨 , 西南风 , 小于3级
2015-05-18 , 26 , 20 , 中雨~阴 , 西南风 , 小于3级
2015-05-19 , 28 , 19 , 多云 , 西北风 , 小于3级
2015-05-20 , 27 , 15 , 多云 , 东北风 , 小于3级
2015-05-21 , 26 , 15 , 晴 , 东北风 , 小于3级
2015-05-22 , 29 , 20 , 阵雨 , 东南风 , 小于3级
2015-05-23 , 26 , 19 , 多云~ , 东北风 , 小于3级
2015-05-24 , 26 , 18 , 多云 , 东北风 , 小于3级
2015-05-25 , 27 , 19 , 多云 , 东北风 , 小于3级
2015-05-26 , 28 , 20 , 阴 , 西北风 , 小于3级
2015-05-27 , 28 , 22 , 阵雨 , 东北风 , 小于3级
2015-05-28 , 29 , 22 , 阴~阵雨 , 东北风 , 小于3级
2015-05-29 , 27 , 22 , 阵雨~中雨 , 西北风 , 小于3级
2015-05-30 , 27 , 20 , 阴 , 西南风 , 小于3级
2015-05-31 , 29 , 20 , 多云 , 东北风 , 小于3级
2015-06-01 , 31 , 24 , 多云~阵雨 , 西北风 , 小于3级
2015-06-02 , 31 , 22 , 中雨~大雨 , 西南风 , 小于3级
2015-06-03 , 24 , 19 , 阵雨~多云 , 东北风 , 小于3级
2015-06-04 , 25 , 19 , 阴~阵雨 , 西南风 , 小于3级
2015-06-05 , 29 , 19 , 多云 , 西南风 , 小于3级
2015-06-06 , 31 , 21 , 晴~多云 , 东南风 , 小于3级
2015-06-07 , 29 , 22 , 雷雨 , 西北风 , 小于3级
2015-06-08 , 23 , 20 , 大到暴雨 , 西北风 , 小于3级
2015-06-09 , 23 , 20 , 中雨 , 东南风 , 小于3级
2015-06-10 , 27 , 21 , 阵雨 , 西南风 , 小于3级
2015-06-11 , 31 , 23 , 多云 , 西南风 , 小于3级
2015-06-12 , 33 , 22 , 多云~阴 , 西南风 , 小于3级
2015-06-13 , 31 , 22 , 阴~阵雨 , 西南风 , 小于3级
2015-06-14 , 25 , 22 , 中雨~大雨 , 西南风 , 小于3级
2015-06-15 , 25 , 22 , 中雨 , 西北风 , 小于3级
2015-06-16 , 27 , 22 , 中雨~阵雨 , 东北风 , 小于3级
2015-06-17 , 29 , 21 , 中雨~大到暴雨 , 西北风 , 小于3级
2015-06-18 , 24 , 20 , 阵雨~阴 , 东北风 , 小于3级
2015-06-19 , 29 , 21 , 多云 , 南风 , 小于3级
2015-06-20 , 31 , 21 , 多云 , 西北风 , 小于3级
2015-06-21 , 26 , 22 , 阵雨~中雨 , 西南风 , 小于3级
2015-06-22 , 27 , 21 , 阵雨~阴 , 西南风 , 小于3级
2015-06-23 , 31 , 24 , 阴~多云 , 东南风 , 小于3级
2015-06-24 , 34 , 26 , 雷雨~多云 , 西南风 , 小于3级
2015-06-25 , 35 , 27 , 多云 , 西南风 , 小于3级
2015-06-26 , 32 , 25 , 雷雨~阵雨 , 东南风 , 小于3级
2015-06-27 , 33 , 25 , 雷雨~阵雨 , 东北风 , 小于3级
2015-06-28 , 25 , 23 , 小雨 , 东南风 , 小于3级
2015-06-29 , 33 , 24 , 多云 , 西南风 , 小于3级
2015-06-30 , 35 , 23 , 多云~雷雨 , 西北风 , 小于3级
2015-07-01 , 24 , 21 , 中雨~阵雨 , 西南风 , 小于3级
2015-07-02 , 29 , 21 , 多云~阴 , 东北风 , 小于3级
2015-07-03 , 29 , 22 , 阴~多云 , 东北风 , 小于3级
2015-07-04 , 24 , 20 , 阵雨 , 东南风 , 小于3级
2015-07-05 , 21 , 18 , 中雨 , 东南风 , 小于3级
2015-07-06 , 20 , 18 , 中雨~阵雨 , 东北风 , 小于3级
2015-07-07 , 21 , 18 , 阵雨 , 西北风 , 小于3级
2015-07-08 , 24 , 21 , 阵雨 , 东北风 , 小于3级
2015-07-09 , 28 , 24 , 阵雨 , 东北风 , 小于3级
2015-07-10 , 25 , 23 , 中雨~中到大雨 , 东北风 , 小于3级
2015-07-11 , 26 , 24 , 暴雨~大雨 , 西北风 , 小于3级
2015-07-12 , 29 , 24 , 阵雨~多云 , 西南风 , 小于3级
2015-07-13 , 35 , 24 , 晴~多云 , 西南风 , 小于3级
2015-07-14 , 35 , 24 , 晴~多云 , 东北风 , 小于3级
2015-07-15 , 33 , 23 , 多云 , 东北风 , 小于3级
2015-07-16 , 30 , 24 , 多云~阴 , 东北风 , 小于3级
2015-07-17 , 31 , 25 , 雷阵雨~阵雨 , 西南风 , 小于3级
2015-07-18 , 31 , 25 , 雷阵雨~阵雨 , 西北风 , 小于3级
2015-07-19 , 31 , 24 , 多云 , 东北风 , 小于3级
2015-07-20 , 32 , 25 , 多云 , 东北风 , 小于3级
2015-07-21 , 30 , 24 , 大雨~阵雨 , 东南风 , 小于3级
2015-07-22 , 32 , 26 , 雷阵雨 , 西南风 , 小于3级
2015-07-23 , 32 , 26 , 雷阵雨 , 南风 , 小于3级
2015-07-24 , 33 , 26 , 雷阵雨~阴 , 西南风 , 小于3级
2015-07-25 , 33 , 26 , 雷阵雨~多云 , 西北风 , 小于3级
2015-07-26 , 35 , 26 , 雷阵雨~晴 , 东北风 , 小于3级
2015-07-27 , 37 , 27 , 晴 , 西南风 , 小于3级
2015-07-28 , 38 , 28 , 晴 , 西南风 , 小于3级
2015-07-29 , 38 , 27 , 晴 , 西南风 , 小于3级
2015-07-30 , 36 , 26 , 雷阵雨~晴 , 西南风 , 小于3级
2015-07-31 , 37 , 27 , 晴~多云 , 南风 , 小于3级
2015-08-01 , 38 , 27 , 晴 , 西南风 , 小于3级
2015-08-02 , 38 , 27 , 晴 , 西南风 , 小于3级
2015-08-03 , 38 , 28 , 晴 , 西南风 , 小于3级
2015-08-04 , 39 , 28 , 晴 , 西南风 , 小于3级
2015-08-05 , 38 , 26 , 晴 , 西北风 , 小于3级
2015-08-06 , 38 , 26 , 多云 , 东南风 , 小于3级
2015-08-07 , 34 , 26 , 雷阵雨~阵雨 , 东北风 , 小于3级
2015-08-08 , 32 , 26 , 中雨 , 东北风 , 小于3级
2015-08-09 , 30 , 26 , 中雨~雷阵雨 , 东南风 , 小于3级
2015-08-10 , 30 , 26 , 中到大雨~阵雨 , 西南风 , 小于3级
2015-08-11 , 31 , 25 , 阵雨 , 西北风 , 小于3级
2015-08-12 , 32 , 24 , 多云 , 西南风 , 小于3级
2015-08-13 , 30 , 24 , 雷阵雨~多云 , 东南风 , 小于3级
2015-08-14 , 31 , 24 , 阵雨~阴 , 东北风 , 小于3级
2015-08-15 , 30 , 25 , 雷阵雨~阵雨 , 西北风 , 小于3级
2015-08-16 , 30 , 24 , 阵雨~阴 , 西南风 , 小于3级
2015-08-17 , 32 , 24 , 多云 , 东北风 , 小于3级
2015-08-18 , 32 , 24 , 多云 , 东北风 , 小于3级
2015-08-19 , 32 , 24 , 多云 , 西北风 , 小于3级
2015-08-20 , 33 , 24 , 中雨~中到大雨 , 西北风 , 小于3级
2015-08-21 , 27 , 23 , 阵雨~中雨 , 西北风 , 小于3级
2015-08-22 , 26 , 23 , 中雨 , 西北风 , 小于3级
2015-08-23 , 26 , 23 , 阵雨 , 西北风 , 小于3级
2015-08-24 , 26 , 22 , 阵雨~阴 , 西北风 , 小于3级
2015-08-25 , 30 , 21 , 多云 , 西北风 , 小于3级
2015-08-26 , 30 , 22 , 多云 , 西南风 , 小于3级
2015-08-27 , 31 , 22 , 多云 , 西北风 , 小于3级
2015-08-28 , 31 , 22 , 阵雨 , 西南风 , 小于3级
2015-08-29 , 31 , 22 , 多云 , 西北风 , 小于3级
2015-08-30 , 30 , 22 , 多云 , 东南风 , 小于3级
2015-08-31 , 31 , 22 , 多云 , 东北风 , 小于3级
2015-09-01 , 32 , 23 , 多云 , 西北风 , 小于3级
2015-09-02 , 32 , 23 , 多云 , 西北风 , 小于3级
2015-09-03 , 32 , 23 , 多云 , 东北风 , 小于3级
2015-09-04 , 32 , 25 , 阵雨 , 西南风 , 小于3级
2015-09-05 , 30 , 23 , 中雨~阴 , 西北风 , 小于3级
2015-09-06 , 29 , 22 , 多云 , 西北风 , 小于3级
2015-09-07 , 30 , 22 , 阵雨~多云 , 东北风 , 小于3级
2015-09-08 , 29 , 22 , 多云 , 东南风 , 小于3级
2015-09-09 , 29 , 20 , 多云 , 东北风 , 小于3级
2015-09-10 , 29 , 20 , 多云 , 西北风 , 小于3级
2015-09-11 , 29 , 20 , 晴~多云 , 西北风 , 小于3级
2015-09-12 , 27 , 18 , 阵雨~阴 , 西南风 , 小于3级
2015-09-13 , 26 , 19 , 多云 , 西北风 , 小于3级
2015-09-14 , 25 , 19 , 小雨 , 西北风 , 小于3级
2015-09-15 , 25 , 18 , 小雨~阴 , 西北风 , 小于3级
2015-09-16 , 27 , 19 , 多云~晴 , 西北风 , 小于3级
2015-09-17 , 28 , 18 , 多云 , 西北风 , 小于3级
2015-09-18 , 27 , 19 , 多云~阴 , 西北风 , 小于3级
2015-09-19 , 27 , 20 , 多云~阴 , 东风 , 小于3级
2015-09-20 , 26 , 20 , 阴 , 西南风 , 小于3级
2015-09-21 , 27 , 20 , 阴 , 东北风 , 小于3级
2015-09-22 , 27 , 21 , 阴~阵雨 , 西南风 , 小于3级
2015-09-23 , 26 , 20 , 阵雨~阴 , 西北风 , 小于3级
2015-09-24 , 27 , 20 , 多云~阴 , 西南风 , 小于3级
2015-09-25 , 25 , 20 , 阵雨~阴 , 西北风 , 小于3级
2015-09-26 , 27 , 19 , 多云 , 东南风 , 小于3级
2015-09-27 , 27 , 19 , 多云 , 东北风 , 小于3级
2015-09-28 , 26 , 21 , 阴~阵雨 , 东北风 , 小于3级
2015-09-29 , 24 , 22 , 中到大雨~中雨 , 东北风 , 小于3级
2015-09-30 , 29 , 21 , 阵雨~中雨 , 西南风 , 小于3级
2015-10-01 , 26 , 16 , 小雨~多云 , 西北风 , 小于3级
2015-10-02 , 24 , 13 , 晴 , 西南风 , 小于3级
2015-10-03 , 27 , 17 , 晴~多云 , 西北风 , 小于3级
2015-10-04 , 24 , 20 , 阵雨 , 西北风 , 小于3级
2015-10-05 , 21 , 19 , 阵雨 , 西北风 , 小于3级
2015-10-06 , 23 , 18 , 小雨~阵雨 , 东北风 , 小于3级
2015-10-07 , 23 , 19 , 小雨 , 南风 , 小于3级
2015-10-08 , 22 , 17 , 小雨~阴 , 东北风 , 小于3级
2015-10-09 , 23 , 16 , 多云 , 西南风 , 小于3级
2015-10-10 , 24 , 13 , 多云~晴 , 西北风 , 小于3级
2015-10-11 , 23 , 13 , 晴 , 西北风 , 小于3级
2015-10-12 , 23 , 13 , 晴 , 西南风 , 小于3级
2015-10-13 , 24 , 14 , 晴 , 西南风 , 小于3级
2015-10-14 , 24 , 14 , 多云~晴 , 西北风 , 小于3级
2015-10-15 , 26 , 14 , 晴 , 西北风 , 小于3级
2015-10-16 , 26 , 14 , 晴 , 东北风 , 小于3级
2015-10-17 , 25 , 14 , 晴 , 东北风 , 小于3级
2015-10-18 , 24 , 15 , 多云 , 西北风 , 小于3级
2015-10-19 , 24 , 16 , 多云 , 东北风 , 小于3级
2015-10-20 , 23 , 16 , 阴 , 东北风 , 小于3级
2015-10-21 , 26 , 17 , 多云 , 东南风 , 小于3级
2015-10-22 , 25 , 17 , 多云 , 东南风 , 小于3级
2015-10-23 , 25 , 19 , 阴 , 东北风 , 小于3级
2015-10-24 , 25 , 18 , 多云 , 东南风 , 小于3级
2015-10-25 , 26 , 19 , 多云 , 东北风 , 小于3级
2015-10-26 , 27 , 16 , 多云~阵雨 , 西北风 , 小于3级
2015-10-27 , 22 , 12 , 阴~多云 , 西北风 , 小于3级
2015-10-28 , 21 , 16 , 多云~阵雨 , 东南风 , 小于3级
2015-10-29 , 17 , 14 , 中雨~阵雨 , 西北风 , 小于3级
2015-10-30 , 16 , 12 , 小雨~阴 , 东北风 , 小于3级
2015-10-31 , 17 , 11 , 阴~阵雨 , 西北风 , 小于3级
2015-11-01 , 16 , 9 , 小雨~多云 , 西南风 , 小于3级
2015-11-02 , 19 , 9 , 晴 , 西南风 , 小于3级
2015-11-03 , 20 , 13 , 多云 , 东南风 , 小于3级
2015-11-04 , 20 , 16 , 阵雨~阴 , 西南风 , 小于3级
2015-11-05 , 20 , 16 , 阵雨~阴 , 东北风 , 小于3级
2015-11-06 , 28 , 18 , 多云~阴 , 东南风 , 小于3级
2015-11-07 , 26 , 16 , 阵雨 , 东北风 , 小于3级
2015-11-08 , 15 , 11 , 中雨~小雨 , 北风 , 小于3级
2015-11-09 , 16 , 10 , 阴~多云 , 西北风 , 小于3级
2015-11-10 , 16 , 10 , 多云~阴 , 西北风 , 小于3级
2015-11-11 , 17 , 13 , 阵雨 , 西北风 , 小于3级
2015-11-12 , 15 , 13 , 阵雨 , 南风 , 小于3级
2015-11-13 , 17 , 14 , 小雨~阴 , 西北风 , 小于3级
2015-11-14 , 18 , 13 , 阴~多云 , 西南风 , 小于3级
2015-11-15 , 20 , 15 , 阴~阵雨 , 西北风 , 小于3级
2015-11-16 , 21 , 15 , 阵雨~中雨 , 东北风 , 小于3级
2015-11-17 , 16 , 15 , 中雨~阵雨 , 东北风 , 小于3级
2015-11-18 , 16 , 13 , 阵雨 , 东北风 , 小于3级
2015-11-19 , 16 , 13 , 小雨 , 东北风 , 小于3级
2015-11-20 , 16 , 13 , 小到中雨 , 东北风 , 小于3级
2015-11-21 , 16 , 14 , 阵雨~小雨 , 西北风 , 小于3级
2015-11-22 , 18 , 15 , 小雨 , 西南风 , 小于3级
2015-11-23 , 19 , 14 , 阴~小雨 , 无持续风向 , 小于3级
2015-11-24 , 15 , 8 , 小雨~小到中雨 , 西北风 , 小于3级
2015-11-25 , 8 , 2 , 阴~多云 , 西北风 , 小于3级
2015-11-26 , 7 , -2 , 晴 , 西北风 , 小于3级
2015-11-27 , 9 , 1 , 晴~多云 , 东风 , 小于3级
2015-11-28 , 11 , 7 , 多云~小雨 , 南风 , 小于3级
2015-11-29 , 12 , 6 , 小雨~阴 , 西南风 , 小于3级
2015-11-30 , 15 , 8 , 多云 , 西北风 , 小于3级
2015-12-01 , 18 , 11 , 多云~小雨 , 东南风 , 小于3级
2015-12-02 , 13 , 5 , 小雨~多云 , 西北风 , 小于3级
2015-12-03 , 13 , 2 , 晴 , 西北风 , 小于3级
2015-12-04 , 11 , 5 , 多云~小雨 , 东北风 , 小于3级
2015-12-05 , 7 , 3 , 中雨~小雨 , 西北风 , 小于3级
2015-12-06 , 6 , 2 , 阴~多云 , 西南风 , 小于3级
2015-12-07 , 12 , 4 , 多云 , 西南风 , 小于3级
2015-12-08 , 13 , 4 , 多云 , 东南风 , 小于3级
2015-12-09 , 12 , 9 , 小雨~小到中雨 , 东北风 , 小于3级
2015-12-10 , 12 , 9 , 小雨~阴 , 西北风 , 小于3级
2015-12-11 , 12 , 6 , 阴 , 东北风 , 小于3级
2015-12-12 , 12 , 5 , 多云~阴 , 西北风 , 小于3级
2015-12-13 , 9 , 6 , 小雨 , 西北风 , 小于3级
2015-12-14 , 9 , 6 , 阴~小雨 , 西北风 , 小于3级
2015-12-15 , 11 , 3 , 阴 , 西北风 , 小于3级
2015-12-16 , 8 , -1 , 晴 , 西北风 , 小于3级
2015-12-17 , 6 , -2 , 晴 , 西北风 , 小于3级
2015-12-18 , 8 , 1 , 晴~多云 , 东北风 , 小于3级
2015-12-19 , 11 , 3 , 多云~阴 , 西北风 , 小于3级
2015-12-20 , 12 , 8 , 小雨~阴 , 西北风 , 小于3级
2015-12-21 , 12 , 8 , 多云~阴 , 西北风 , 小于3级
2015-12-22 , 12 , 9 , 小雨 , 西北风 , 小于3级
2015-12-23 , 12 , 9 , 小雨 , 西北风 , 小于3级
2015-12-24 , 11 , 7 , 小雨 , 西北风 , 小于3级
2015-12-25 , 11 , 4 , 小雨~多云 , 西南风 , 小于3级
2015-12-26 , 14 , 7 , 多云~阴 , 东南风 , 小于3级
2015-12-27 , 12 , 6 , 阴 , 东北风 , 小于3级
2015-12-28 , 9 , 4 , 多云 , 西北风 , 小于3级
2015-12-29 , 11 , 4 , 多云 , 西南风 , 小于3级
2015-12-30 , 13 , 3 , 晴~多云 , 东北风 , 小于3级
2015-12-31 , 11 , 3 , 晴 , 西北风 , 小于3级
2016-01-01 , 12 , 4 , 多云 , 西南风 , 小于3级
2016-01-02 , 16 , 8 , 多云~小雨 , 南风 , 小于3级
2016-01-03 , 18 , 10 , 多云~小雨 , 西北风 , 小于3级
2016-01-04 , 13 , 9 , 小雨~小到中雨 , 东北风 , 小于3级
2016-01-05 , 11 , 7 , 中雨~小雨 , 西北风 , 小于3级
2016-01-06 , 9 , 5 , 小雨~阴 , 西北风 , 小于3级
2016-01-07 , 9 , 5 , 阴~小雨 , 西北风 , 小于3级
2016-01-08 , 9 , 2 , 阴~多云 , 西南风 , 小于3级
2016-01-09 , 9 , 4 , 多云~小雨 , 东北风 , 小于3级
2016-01-10 , 9 , 6 , 小雨 , 东北风 , 小于3级
2016-01-11 , 7 , 4 , 小雨 , 西北风 , 小于3级
2016-01-12 , 6 , 1 , 阴 , 西北风 , 小于3级
2016-01-13 , 7 , 1 , 多云 , 东北风 , 小于3级
2016-01-14 , 8 , 3 , 多云~阴 , 东南风 , 小于3级
2016-01-15 , 11 , 3 , 多云 , 南风 , 小于3级
2016-01-16 , 11 , 6 , 多云~小雨 , 东北风 , 小于3级
2016-01-17 , 7 , 2 , 小雨~多云 , 西南风 , 小于3级
2016-01-18 , 7 , -1 , 多云 , 西北风 , 小于3级
2016-01-19 , 6 , -2 , 多云 , 西北风 , 小于3级
2016-01-20 , 6 , 0 , 雨夹雪 , 东北风 , 小于3级
2016-01-21 , 1 , 1 , 中雪~大雪 , 西北风 , 小于3级
2016-01-22 , 1 , -3 , 大雪~中雪 , 西北风 , 小于3级
2016-01-23 , 0 , -8 , 小雪~多云 , 西北风 , 小于3级
2016-01-24 , -3 , -9 , 晴 , 西南风 , 小于3级
2016-01-25 , 2 , -8 , 晴 , 西南风 , 小于3级
2016-01-26 , 7 , -2 , 晴~阴 , 南风 , 小于3级
2016-01-27 , 7 , 3 , 小雨 , 西南风 , 小于3级
2016-01-28 , 8 , 4 , 小雨~中雨 , 西北风 , 小于3级
2016-01-29 , 6 , 3 , 小雨 , 西北风 , 小于3级
2016-01-30 , 6 , 1 , 小雨~阴 , 西北风 , 小于3级
2016-01-31 , 5 , 0 , 小雨~小雪 , 西北风 , 小于3级
2016-02-01 , 2 , -2 , 阴 , 西北风 , 小于3级
2016-02-02 , 3 , -1 , 多云 , 西南风 , 小于3级
2016-02-03 , 7 , -1 , 晴~多云 , 南风 , 小于3级
2016-02-04 , 7 , 1 , 雨夹雪~阴 , 西北风 , 小于3级
2016-02-05 , 9 , 0 , 多云~晴 , 西北风 , 小于3级
2016-02-06 , 7 , -2 , 晴 , 西北风 , 小于3级
2016-02-07 , 10 , 1 , 晴 , 西南风 , 小于3级
2016-02-08 , 15 , 3 , 晴 , 西南风 , 小于3级
2016-02-09 , 19 , 6 , 晴 , 西北风 , 小于3级
2016-02-10 , 22 , 11 , 多云~阵雨 , 西南风 , 小于3级
2016-02-11 , 22 , 12 , 小雨~多云 , 东南风 , 小于3级
2016-02-12 , 24 , 12 , 多云~阵雨 , 西南风 , 小于3级
2016-02-13 , 18 , 3 , 小雨 , 西北风 , 小于3级
2016-02-14 , 5 , 0 , 小雨~阴 , 西北风 , 小于3级
2016-02-15 , 7 , -1 , 晴 , 西北风 , 小于3级
2016-02-16 , 12 , 1 , 晴 , 西北风 , 小于3级
2016-02-17 , 13 , 4 , 晴~多云 , 东南风 , 小于3级
2016-02-18 , 18 , 6 , 晴~多云 , 西北风 , 小于3级
2016-02-19 , 13 , 5 , 阴 , 东北风 , 小于3级
2016-02-20 , 13 , 2 , 多云 , 西南风 , 小于3级
2016-02-21 , 13 , 4 , 多云~阵雨 , 东南风 , 小于3级
2016-02-22 , 8 , 5 , 中雨~小雨 , 西北风 , 小于3级
2016-02-23 , 10 , 4 , 阴 , 西北风 , 小于3级
2016-02-24 , 9 , 1 , 多云 , 东南风 , 小于3级
2016-02-25 , 13 , 4 , 多云 , 南风 , 小于3级
2016-02-26 , 17 , 6 , 多云 , 西南风 , 小于3级
2016-02-27 , 20 , 7 , 晴 , 东南风 , 小于3级
2016-02-28 , 22 , 4 , 多云~阵雨 , 西北风 , 小于3级
2016-02-29 , 14 , 1 , 晴 , 东北风 , 小于3级
